Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
45,-1100,Sell,RMF2,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:06.063557
29,-1500,Sell,RMF2,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:06.063557
58,-1710,Sell,RMF2,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:06.063557
49,-4800,Sell,RMF2,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:06.063557
42,-5200,Sell,RMF2,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:06.063557
60,-214600,Sell,RMF2,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:06.063557
14,13891,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
44,7999,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
52,4401,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
32,2364,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
62,2298,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
28,792,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
41,702,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
10,678,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
17,553,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
90,496,Buy,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
42,-970,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
59,-971,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
38,-1062,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
45,-2213,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
58,-2228,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
4,-2232,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
29,-2301,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
49,-3783,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
56,-4415,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
57,-9867,Sell,RNLI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:08.742863
62,12113,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
44,7569,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
1,1594,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
59,1486,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
65,1363,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
20,1000,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
74,736,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
49,288,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
38,260,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
67,190,Buy,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
28,-920,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
56,-939,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
94,-1103,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
33,-1308,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
17,-1910,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
45,-2041,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
14,-2246,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
34,-2255,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
50,-2791,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
58,-4278,Sell,RSDC,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:10.537166
77,26873,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
76,14817,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
101,5882,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
41,5855,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
94,5556,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
62,3276,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
8,3161,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
60,2081,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
67,1909,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
38,1751,Buy,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
58,-2822,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
56,-2842,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
74,-3036,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
34,-3181,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
96,-3237,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
26,-3254,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
66,-3300,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
84,-4263,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
42,-6306,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
45,-6851,Sell,RSML,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:12.432501
22,71408,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
16,49395,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
20,5100,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
6,4700,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
62,4200,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
58,2195,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
4,800,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
3,600,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
29,400,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
52,300,Buy,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
26,-600,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
28,-810,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
43,-900,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
7,-1000,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
53,-1000,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
49,-1135,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
42,-1800,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
75,-4300,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
1,-26900,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
32,-97253,Sell,RSY,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:14.214143
82,10090,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
92,5620,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
44,2240,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
57,1358,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
58,1232,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
47,1027,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
21,943,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
42,656,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
90,600,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
74,450,Buy,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
45,-365,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
4,-866,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
26,-907,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
91,-1030,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
72,-1212,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
64,-1280,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
13,-1765,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
62,-2900,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
34,-4822,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
17,-9134,Sell,RURU,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:16.007013
48,24582,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
83,10311,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
28,4430,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
71,4125,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
43,2952,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
38,2751,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
47,2367,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
74,2292,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
17,1774,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
50,1179,Buy,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
42,-1795,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
35,-1808,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
14,-1988,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
39,-2409,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
7,-2502,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
56,-2775,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
34,-4114,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
49,-4315,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
57,-7756,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
69,-8729,Sell,SABBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:17.830927
50,31073,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
49,15032,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
44,7617,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
57,4944,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
85,4328,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
26,3813,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
6,2779,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
59,2422,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
52,2157,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
88,2060,Buy,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
58,-3901,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
39,-4154,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
14,-4260,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
16,-4407,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
74,-5228,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
42,-5799,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
17,-6530,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
94,-7280,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
32,-8439,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
33,-8859,Sell,SADBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:19.663822
41,12138,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
58,10516,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
64,2804,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
100,2500,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
36,1510,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
63,1422,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
47,1359,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
86,1200,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
71,890,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
66,720,Buy,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
74,-1194,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
95,-1340,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
6,-1452,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
34,-1573,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
49,-1659,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
67,-1673,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
48,-2284,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
69,-2653,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
62,-3048,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
42,-3314,Sell,SAGAR,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:21.479608
57,5190,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
78,2200,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
40,700,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
16,500,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
100,100,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
17,0,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
94,-100,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
21,-100,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
28,-100,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
19,-100,Buy,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
41,-100,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
13,-100,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
89,-100,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
80,-100,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
42,-200,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
38,-300,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
58,-390,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
45,-400,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
49,-2000,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
62,-4600,Sell,SAGF,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:23.253434
19,13868,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
49,12616,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
32,11862,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
41,11399,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
94,10834,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
85,9945,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
4,9491,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
57,9376,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
39,8819,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
101,8750,Buy,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
75,-7449,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
59,-7634,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
65,-8024,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
42,-9757,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
20,-10308,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
44,-10496,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
66,-11288,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
16,-12085,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
84,-16800,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
34,-71012,Sell,SAHAS,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:25.104829
58,66703,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
60,9209,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
64,5703,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
28,4239,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
62,4012,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
82,3959,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
57,3469,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
80,2961,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
19,1778,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
39,1777,Buy,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
35,-4083,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
26,-4287,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
61,-4477,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
6,-5476,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
14,-5894,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
29,-6132,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
16,-6698,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
1,-6965,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
74,-7621,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
42,-9367,Sell,SAIL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:27.743585
67,6300,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
20,4000,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
39,3229,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
58,2786,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
50,2630,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
38,2474,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
42,2287,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
59,2061,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
44,1636,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
48,1429,Buy,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
17,-1013,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
18,-1050,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
22,-1074,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
89,-1108,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
16,-1247,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
56,-1400,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
32,-1407,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
36,-4248,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
96,-5009,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
34,-10787,Sell,SALICO,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:29.534920
75,55218,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
17,25094,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
94,20207,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
39,15001,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
49,14840,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
50,12700,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
32,10905,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
53,8011,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
14,4676,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
28,4183,Buy,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
43,-5683,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
47,-8067,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
41,-8909,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
52,-9354,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
16,-12231,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
26,-13563,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
59,-14233,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
6,-18968,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
44,-24991,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
42,-29127,Sell,SANIMA,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:31.329013
58,8196,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
38,3869,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
34,3062,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
101,2270,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
48,2034,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
82,1970,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
62,1952,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
26,1898,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
7,1230,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
17,1225,Buy,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
59,-1250,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
1,-1357,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
49,-1629,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
50,-1850,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
56,-1905,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
40,-1952,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
42,-3065,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
65,-3127,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
64,-3537,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
21,-7773,Sell,SANVI,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:33.127657
63,7247,Buy,SAPDBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:34.913530
60,6271,Buy,SAPDBL,July 15th 2026 - July 22nd 2026,2026-07-22 20:05:34.913530
