Broker,Quantity,Type,Symbol,Period_Range,Scraped_At
48,-1069,Sell,SINDU,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:27.548595
49,-1169,Sell,SINDU,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:27.548595
11,-1174,Sell,SINDU,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:27.548595
32,-1240,Sell,SINDU,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:27.548595
28,-1517,Sell,SINDU,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:27.548595
42,-1843,Sell,SINDU,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:27.548595
33,-2441,Sell,SINDU,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:27.548595
34,-2770,Sell,SINDU,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:27.548595
4,-5375,Sell,SINDU,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:27.548595
92,13008,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
62,11497,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
42,5962,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
60,4480,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
8,3542,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
32,3112,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
38,3009,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
64,2508,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
74,2460,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
21,2039,Buy,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
95,-2115,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
84,-2131,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
49,-2673,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
53,-2830,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
25,-2844,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
35,-4814,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
22,-5609,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
58,-7445,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
94,-7676,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
57,-8037,Sell,SIPD,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:29.416900
45,4977,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
92,4469,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
42,2269,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
49,2240,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
83,2220,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
13,1932,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
58,1910,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
59,1695,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
29,1649,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
36,1070,Buy,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
63,-1090,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
48,-1220,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
38,-1245,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
1,-1248,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
60,-1452,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
21,-1870,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
62,-1983,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
6,-2046,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
17,-3801,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
34,-4822,Sell,SJCL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:31.212543
45,4354,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
58,4281,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
59,2830,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
38,1962,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
22,1721,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
62,1330,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
33,1227,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
16,1151,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
47,1145,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
49,1101,Buy,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
57,-566,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
6,-610,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
69,-870,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
94,-1458,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
7,-2585,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
84,-2638,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
8,-2815,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
39,-2920,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
17,-8062,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
50,-8826,Sell,SJLIC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:33.002884
32,5941,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
56,2996,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
44,2656,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
94,1490,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
22,1203,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
65,1017,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
76,1000,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
57,868,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
36,866,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
11,838,Buy,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
68,-750,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
40,-834,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
25,-924,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
39,-1013,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
59,-1036,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
6,-1053,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
49,-1444,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
34,-1973,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
74,-1998,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
58,-9211,Sell,SKBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:34.839351
71,3305,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
91,2288,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
1,2155,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
19,1899,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
63,1579,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
7,1269,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
14,881,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
39,699,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
32,643,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
58,566,Buy,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
72,-450,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
6,-475,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
101,-510,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
34,-584,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
22,-710,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
74,-796,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
57,-821,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
70,-1142,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
88,-1200,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
99,-6690,Sell,SKHEL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:36.590380
18,11801,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
62,9455,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
34,3956,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
40,2198,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
17,1430,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
89,1430,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
67,1020,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
26,739,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
32,720,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
16,622,Buy,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
14,-872,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
57,-1176,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
44,-1320,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
45,-1357,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
58,-1544,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
56,-2092,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
63,-2222,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
7,-2891,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
74,-7936,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
80,-10309,Sell,SKHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:38.487944
39,1425,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
84,968,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
44,824,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
85,520,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
10,510,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
74,496,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
61,400,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
60,310,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
6,209,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
25,202,Buy,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
57,-237,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
48,-240,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
14,-268,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
49,-308,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
58,-362,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
18,-375,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
42,-446,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
17,-526,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
75,-800,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
16,-1141,Sell,SLBBL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:40.394050
34,2419,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
14,1761,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
42,1120,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
63,1050,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
58,648,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
64,500,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
52,480,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
57,443,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
48,410,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
60,400,Buy,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
26,-10,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
8,-14,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
11,-121,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
4,-121,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
65,-165,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
38,-180,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
49,-593,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
45,-924,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
47,-1113,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
56,-8961,Sell,SLBSL,July 16th 2026 - July 24th 2026,2026-07-24 10:46:42.142817
78,5500,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
22,5338,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
53,5010,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
17,4752,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
6,3600,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
57,2660,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
45,300,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
20,150,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
19,100,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
42,-100,Buy,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
28,-500,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
49,-600,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
58,-670,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
48,-880,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
34,-1200,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
51,-1500,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
7,-2600,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
41,-2800,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
13,-4260,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
71,-11000,Sell,SLCF,July 16th 2026 - July 24th 2026,2026-07-24 10:46:43.932502
38,1139,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
28,1012,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
58,768,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
59,500,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
21,406,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
52,366,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
74,342,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
54,342,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
60,311,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
65,200,Buy,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
17,-216,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
47,-237,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
62,-240,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
91,-257,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
41,-375,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
11,-486,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
94,-567,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
49,-680,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
45,-909,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
33,-932,Sell,SMATA,July 16th 2026 - July 24th 2026,2026-07-24 10:46:45.720901
6,1793,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
58,1704,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
62,266,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
32,255,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
67,208,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
13,170,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
42,148,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
21,147,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
29,129,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
52,110,Buy,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
41,-196,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
25,-200,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
19,-200,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
56,-201,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
36,-219,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
14,-477,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
45,-494,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
95,-500,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
34,-832,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
64,-1570,Sell,SMB,July 16th 2026 - July 24th 2026,2026-07-24 10:46:47.488122
41,2115,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
7,520,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
36,446,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
62,275,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
42,150,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
60,118,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
57,116,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
11,66,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
66,50,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
48,50,Buy,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
32,-60,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
43,-100,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
35,-118,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
91,-155,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
44,-240,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
67,-260,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
58,-372,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
50,-429,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
17,-728,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
45,-1583,Sell,SMFBS,July 16th 2026 - July 24th 2026,2026-07-24 10:46:49.419015
58,14478,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
16,9444,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
38,8371,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
3,7602,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
44,7287,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
57,5944,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
69,4287,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
48,3644,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
74,3413,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
59,3382,Buy,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
95,-68,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
43,-73,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
50,-82,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
13,-255,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
90,-307,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
64,-682,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
79,-798,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
40,-3384,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
49,-15674,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
34,-93927,Sell,SMH,July 16th 2026 - July 24th 2026,2026-07-24 10:46:51.190087
32,48227,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
34,12521,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
58,11307,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
100,11234,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
69,8442,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
20,6524,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
101,5000,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
16,3073,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
25,2569,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
13,1669,Buy,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
97,-3248,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
39,-3282,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
53,-3301,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
14,-3455,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
64,-4053,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
74,-4563,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
1,-5541,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
45,-7160,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
94,-25829,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
3,-26645,Sell,SMHL,July 16th 2026 - July 23rd 2026,2026-07-24 10:46:52.972368
32,6480,Buy,SMJC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:54.739800
58,3971,Buy,SMJC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:54.739800
14,3878,Buy,SMJC,July 16th 2026 - July 24th 2026,2026-07-24 10:46:54.739800
